source,spot,time,userid,content,star
美团,周庄,2018-10-02 20:49:37,oFM13806265209,很长时间没去周庄了，这次借着陪家人的机会，又来到周庄。个人觉得和以前有些区别，可能是太久没来了的原因。这次游玩印象比较深的是周庄民俗博物馆和古戏台。博物馆里展出了很多以前当地居民农耕牧渔的图片和工具，还有丝绸展。很有意思，对了解当地民俗有很大帮助。,4.0
美团,周庄,2019-01-15 12:38:17,一一53161,不会再去了，还没有上海七宝古镇好玩,2.0
美团,周庄,2019-01-20 20:13:33,匿名用户,很不错……,4.0
美团,周庄,2019-01-18 08:07:29,始于初见216,还行吧,4.0
美团,周庄,2019-01-08 22:33:44,匿名用户,环境不错，但是去的时候人太多了，根本没有看到什么，人挤人！,3.0
美团,周庄,2018-10-07 19:47:33,jFi467373374,5号去的，从上海七点出发，不到九点到。人不少，但也不至于拥挤，景区的管理还是蛮成熟的，不乱，商铺的东西价格也合理正常。北方人，第一次体验小桥流水的感觉！逛累了，吃饱了，小茶馆里喝着清茶，听着江南小曲，很惬意！小有遗憾没玩够，有机会选择淡季再下江南！,4.0
美团,周庄,2018-10-05 22:32:13,ccO428341884,美丽的江南水乡周庄，多年前一直像素来着，这次顺路去了，街道很干净，古镇流水人家，有机会还会再去，传几张自己拍的比较中意的照片送给大家。,5.0
美团,周庄,2018-10-02 18:47:52,匿名用户,还不错啊     两个人380再有个优惠券减了18   一共362  还是挺合适的   民宿的老板拿票也是360   节目好看     进去的时候要先成像  这样就可以三天随便进出了  不成像的话就只能出来一次,5.0
美团,周庄,2019-01-15 13:33:38,Moment4556,环境还可以,5.0
美团,周庄,2019-01-14 11:20:30,匿名用户,小桥流水人家,4.0
美团,周庄,2018-11-23 15:50:03,匿名用户,大部分都是卖东西的！一点意思都没有~也就博物馆还凑合！那些什么张厅沈厅的更是无趣！尤其是那些餐馆！两个字：垃圾！要什么没什么！还死贵！这辈子不会去第二回了！,1.0
美团,周庄,2019-01-05 11:20:01,爱宝贝新宇99,周庄已经被浓浓的商业化了，还不如苏州同里古镇呢,2.0
美团,周庄,2018-11-12 13:07:39,Zwu95586163,演出有机会一定要看，一个小时的演出非常精彩呀～不过现在已经很冷了，演员们穿的很少，所以有机会看的一定要要看呀，推荐推荐四季周庄的演出！,5.0
美团,周庄,2018-10-21 21:57:34,包妍198481,十月底的周末去的，人不是特别多，感觉很不值，只是名气大些，里面并不觉得多好看，自我感觉还没有锦溪好,5.0
美团,周庄,2018-10-06 11:01:53,KdY725531450,停车的地方离进门的地方 步行起码1小时。在园里还被坑了，因为人多，就想着游船。但是要280一条床，和别人合拼了一条。但是根本不在园里游，游到了园以外。上船以后，摇船的人还要求每人交10块钱，一共60，给我们唱歌，说是公司规定，我们没有交，态度就变很差，也不给什么讲解。就是图片上这个。明明说80分钟，实际只有50分钟都不到。被坑死了，后面走到游园内的售票处，只要150一艘船。感觉被骗了,3.0
美团,周庄,2018-10-03 20:03:37,ljt272904773,挺好的，就是假期有的路段人多了些，稍微有点堵，孩子玩的挺开心的，这是我第二次来周庄了，以前是和朋友，今天没能留下观看中秋灯展，有一点遗憾。,4.0
美团,周庄,2018-10-03 23:21:28,意随心动如风,我是从上海辗转来到周庄的，交通确实有些许的不便，不过很羡慕昆山市的公交车惠民政策还不错。周庄里边几乎都是商业街卖吃的什么的，有一个水墓也只看见了个碑。没有什么可以展览的文化相比较乌镇的话可能乌镇景色更秀丽虽然周庄景色也还不错,2.0
美团,周庄,2019-01-01 08:33:31,jsn967991694,跟家人一起去的，挺好的，不过没有线路图，不方便,3.0
美团,周庄,2019-01-07 09:30:10,z赘肉,去苏州毕去的地方,5.0
美团,周庄,2019-01-07 16:30:28,FxJ314905551,好看～宝宝很喜欢,4.0
美团,周庄,2018-10-08 19:41:45,uZZ999933767,很方便，很多口进去，里面总容易迷路，还是拿个地图方便点。因为假期，人还是挺多的。带着孩子玩的不是特别尽兴，下次挑个不是节假日，自己一人单独前往倒是不错的选择，名宿很多，可以选择住一晚，看看灯光秀也不错，用餐价格大众，可以接受，蹄髈真的不错，价格适中。可以选择。,5.0
美团,周庄,2018-09-26 15:52:33,匿名用户,中秋人很多，商业气息比较浓，因为是中秋。吃的住的价格比平时高，景区里偏僻点的地方物价低很多。周庄不远有个锦溪镇，跟周庄差不多，不要门票，时间充足的话可以去玩玩,2.0
美团,周庄,2018-12-31 18:49:14,raulhit,名不符实，只剩商业味道，原始江南不再,2.0
美团,周庄,2019-01-01 19:24:46,jzC874245303,不咋滴，商业化太严重了！感觉就是去买东西了,2.0
美团,周庄,2018-12-30 11:05:53,eDO590266074,一般般吧，商业化严重，人太多，去过多次了，门票太贵,3.0
美团,周庄,2018-12-27 16:23:44,yl42041893,挺好，去的时候天气有点冷，不冷的时候坐个船还是很不错的,3.0
美团,周庄,2018-11-04 11:17:07,水瓶衣柜,小桥流水，就是美。里面的饭店老板都很热情，价格也不贵。我们是淡季去的，很好。,5.0
美团,周庄,2019-01-01 20:05:24,fAq697521506,环境比以前烂了好多～～～～～～,1.0
美团,周庄,2018-12-23 17:03:11,kikodlj,带着孩子去的，不是特别的方便，人多，推车不好用！,3.0
美团,周庄,2018-11-03 14:18:40,DTZ15190637280,其实主要是来吃万三蹄子的，让我念念不忘，流连忘返,3.0
美团,周庄,2018-12-15 13:44:44,匿名用户,节假日人很多，去了之后才知道一米四以下的小孩免票。美团上不显示这个，多花钱了。,3.0
美团,周庄,2018-10-04 00:25:22,匿名用户,国庆人太多，没有仔细看，太累，路不好走，车不好停，买门票还是有看头的，四季周庄表演如果你是农村出来的就可以不用看，城里呆久了回忆一下也是可以的。,3.0
美团,周庄,2018-12-26 19:51:40,nrckly,挺干净：不是假日去人不多：,4.0
美团,周庄,2018-12-27 13:41:24,yxj327836651,就那样吧，现在商业化了，所以我觉得一般般,2.0
美团,周庄,2018-12-23 18:27:48,尐灬海,去的时候后门进的  景点还不错   逛的好累,3.0
美团,周庄,2018-12-21 13:20:09,会奔跑的小蜗牛！,第一次去，票价不贵，特别的好玩，尤其是夜景很美,5.0
美团,周庄,2018-12-26 14:21:07,羟甲戊二酰辅酶,还不错，不推荐十一去,5.0
美团,周庄,2018-11-12 08:46:34,匿名用户,假期去的人太多了 地方不大 可玩性不高,3.0
美团,周庄,2018-10-14 11:42:27,滨老爷,早上早一点人不是很多就好玩，拍照也拍的舒服，就是晚了的话太多人了。我是桥控，见桥就拍，准备把江南六大古镇的桥都拍下。,4.0
美团,周庄,2018-09-25 20:57:01,Leilei妖娆,看古镇挺不错的，就是自己来早了，逛的太累，晚上灯会等不到了就回来了，停车场还好医院前面一点，一天10块钱，下次有时间晚上在过去玩下,4.0
美团,周庄,2018-11-13 18:35:10,vyH454967312,全是荒废了的，一点都不值得。。。,1.0
美团,周庄,2018-09-22 21:19:36,匿名用户,住在月上酒店，氛围很好，古香古色，江南水乡，韵味十足，特别喜欢看沈万三的“聚宝盆”故事渊源，特别感谢月上的青桐，对我们服务细致入微，善解人意，看到了她，就有了下一次再来的欲望，周庄，一个令人流连忘返，回味无穷的地方。,3.0
美团,周庄,2018-10-10 09:49:30,匿名用户,江南水鄉，垂柳依依，還保存有古香古色，小橋流水人家的意境，物美價廉，有機會還要再去,5.0
美团,周庄,2018-10-05 15:10:40,匿名用户,国庆出游最后一天去周庄玩，很喜欢，第二次去了，第一次跟团太赶了，这次自己慢慢玩，挺好,4.0
美团,周庄,2018-09-02 21:57:19,kti809065976,说实话很失望，一点都不好玩虽然说苏州大部分都是古镇，可是这个古镇全是商业气息，一家挨着一家卖的都是差不多的东西，而且小桥流水的水感觉很脏对不起5A级风景区，住了一夜准备晚上看花灯，既然告诉我们不开要到中秋前后开，也就算了，买了门票发现没有买连票看不了里面演出，演出单买150一个人觉得太贵就没看，总体不太值得玩,2.0
美团,周庄,2018-11-03 16:19:55,匿名用户,国庆去的，西栅好玩，东栅可以不去,3.0
美团,周庄,2018-12-13 21:03:08,YJf813719864,人超多，水韵江南，还不错，就是买买,3.0
美团,周庄,2018-12-13 16:11:31,匿名用户,很好玩游客很多  梦里水乡,5.0
美团,周庄,2018-12-10 11:52:35,匿名用户,还行吧，门票还是不是很值，毕竟那么贵,3.0
美团,周庄,2018-10-20 16:25:29,cnmyo,还不错，对于我们重庆人来说这种小桥流水人家感觉还不错,3.0
美团,周庄,2018-12-13 21:39:37,瞿俊靖,非常棒的古镇!,4.0
美团,周庄,2018-12-12 03:43:30,zws494936562,我觉得一般般，去了很快走到头，就想走了,2.0
美团,周庄,2018-12-08 12:19:12,匿名用户,还行吧，人太多，古村落中算是大的了,3.0
美团,周庄,2018-12-05 17:09:52,呀微yw,景点一般，本人觉得不值这个门票价格，不推荐去,2.0
美团,周庄,2018-08-19 09:10:08,匿名用户,周庄名气比较大，带孩子去玩的，美团88元门票感觉不值，停车不贵，小车10元，我们是停在最外面停车场，比较大，但距离古镇大概一点几公里，里面有东渡停车场，但车位比较少，估计晚了就没位置了，小镇里面全是卖东西的，景点不多，可能古镇都这个样子吧,2.0
美团,周庄,2018-10-12 10:46:34,OZp672314496,景色不错，唯一的缺点就是人太多,3.0
美团,周庄,2018-11-16 17:51:30,匿名用户,除了和一景区卖家因其无理要求吵架之外，真是个好地方，当地居民也很好，只是那个搞回忆让人免费参观的骗子卖家早点走吧,3.0
美团,周庄,2018-11-04 10:30:55,lDI576992687,好,5.0
美团,周庄,2018-09-24 17:54:32,易雨田520,很满意，中国第一水乡相当不错。景区里面东西不是很贵，但是分量不足。安保工作人员非常多，给人一种安心。,5.0
美团,周庄,2018-12-04 19:18:12,哈哈哒矮油喂,环境还行，就是里面小吃都挺贵，饭菜都比较清淡，吃不来呢,3.0
美团,周庄,2018-12-03 14:17:21,匿名用户,还行吧 难得去一趟 还不错的 很喜欢慢生活的节奏,3.0
美团,周庄,2018-11-25 14:57:52,qq171473862,陪老人去的，停车场和景点距离太远了，上了年纪的还是直接送到景点吧，下次去坐个船玩玩,3.0
美团,周庄,2018-12-08 23:16:51,AQa229529337,去了不低于十次了，每次感觉都不一样,3.0
美团,周庄,2018-09-12 22:06:28,Jestina7,进口就在周庄入门处旁边，很方便，表演在晚上，本来没有多大期待出乎意料地很不错，全程大约一小时，内容很丰富，跟观众的互动也很有趣，很有带入感，我觉得还挺值票价的,4.0
美团,周庄,2018-12-09 11:57:18,KKs506716162,太商业化了，没有江南古镇的气息,2.0
美团,周庄,2018-10-01 12:37:11,Aqe60927838,节前最后一天去的，人还不算多，卖的东西很有特色，晚上有灯展。,5.0
美团,周庄,2018-10-02 21:45:00,KfP831915782,总体来说还不错，就是吃饭有点贵，河水不是太干净，建设去看夜景，,3.0
美团,周庄,2018-11-26 20:58:10,匿名用户,设施有点陈旧，服务员服务热情不高，大概现在是淡季的缘故，环境没有想像中的美！,4.0
美团,周庄,2018-10-25 11:59:42,wwwzzzwww1988,江南小镇，小桥流水人家，休闲旅游，很好！,5.0
美团,周庄,2018-10-05 20:26:34,katherinenn,醉美周庄,5.0
美团,周庄,2018-11-30 17:44:43,qqqq9979,请亲戚朋友去旅游景点的门票她们很是开心,3.0
美团,周庄,2018-10-12 20:31:26,匿名用户,周庄感觉还是不错的，去的时候人不多，里面消费也算合理。,4.0
美团,周庄,2018-10-09 17:48:44,ZEF545904883,表演非常的棒，家里的大人，小孩都非常的喜欢😘,4.0
美团,周庄,2018-12-02 17:49:25,Tao945570308,风景不错的 值得一日游  里面的小吃不错,3.0
美团,周庄,2018-11-29 14:27:09,fPl821185135,早一天下单，还是蛮划算的，现买不行，提前预定,2.0
美团,周庄,2018-11-26 22:13:57,海豚湾小玉,感觉一般吧，除了河桥风景好，其他也没什么了！,2.0
美团,周庄,2018-09-17 17:01:02,不离不弃hyg,古镇不错，在苏州可以排首位了，自然历史博物馆值得一去！,4.0
美团,周庄,2018-10-13 18:23:09,yxq90928,还不错，和同学一起周边休闲游是不错的选择,3.0
美团,周庄,2018-10-02 15:38:57,wcyvp,周庄很有水乡特色，坐在窗边吃饭也很有意思，可惜的是离市区太远了，公交车接驳很不给力,5.0
美团,周庄,2018-10-03 12:16:47,uxd406957908,老婆心心挂念的周庄，到此刻已经玩了半天，只想说真的很差，名气甚至超过同里，但真的没什么玩的！（可是同里真的很美）更气的是吃个饭人都坐好了，说必须满一百八才做菜！不然就不做！然后直接走人！景区的话八点多了还没开门，全福寺没见到一尊佛！商业化严重，根本不像旅游区！！下午继续，估计会更失望！,1.0
美团,周庄,2018-10-06 12:27:51,zLa675224850,个人感觉还不错，适合静静心小吃街也很热闹，晚上的景色也很值得看,3.0
